PL_SN_MAP_ID,IOM_SN,MESSAGE,PL,SN,UPLOAD_DATE
5997,ABT019,I/O Robot: Error 50: Tube Lost,740,ABT019,08/05/2019
5998,ABT023,I/O Robot: Error 50: Tube Lost,740,ABT023,08/05/2019
5999,ABT024,I/O Robot: Error 50: Tube Lost,740,ABT024,08/05/2019
6000,ABT026,I/O Robot: Error 50: Tube Lost,740,ABT026,08/05/2019
6001,ABT027,I/O Robot: Error 50: Tube Lost,740,ABT027,08/05/2019
6002,ABT028,I/O Robot: Error 50: Tube Lost,740,ABT028,08/05/2019
6003,ABT030,I/O Robot: Error 50: Tube Lost,740,ABT030,08/05/2019
6004,ABT034,I/O Robot: Error 50: Tube Lost,740,ABT034,08/05/2019
6005,ABT036,I/O Robot: Error 50: Tube Lost,740,ABT036,08/05/2019
6006,ABT037,I/O Robot: Error 50: Tube Lost,740,ABT037,08/05/2019
6007,ABT041,I/O Robot: Error 50: Tube Lost,740,ABT041,08/05/2019
6008,ABT042,I/O Robot: Error 50: Tube Lost,740,ABT042,08/05/2019
6009,ABT045,I/O Robot: Error 50: Tube Lost,740,ABT045,08/05/2019
6010,ABT047,I/O Robot: Error 50: Tube Lost,740,ABT047,08/05/2019
6011,ABT049,I/O Robot: Error 50: Tube Lost,740,ABT049,08/05/2019
6012,ABT050,I/O Robot: Error 50: Tube Lost,740,ABT050,08/05/2019
6013,ABT051,I/O Robot: Error 50: Tube Lost,740,ABT051,08/05/2019
6014,ABT054,I/O Robot: Error 50: Tube Lost,740,ABT054,08/05/2019
6015,ABT058,I/O Robot: Error 50: Tube Lost,740,ABT058,08/05/2019
6016,ABT059,I/O Robot: Error 50: Tube Lost,740,ABT059,08/05/2019
6017,ABT060,I/O Robot: Error 50: Tube Lost,740,ABT060,08/05/2019
6018,ABT061,I/O Robot: Error 50: Tube Lost,740,ABT061,08/05/2019
6019,ABT062,I/O Robot: Error 50: Tube Lost,740,ABT062,08/05/2019
6020,ABT063,I/O Robot: Error 50: Tube Lost,740,ABT063,08/05/2019
6021,ABT065,I/O Robot: Error 50: Tube Lost,740,ABT065,08/05/2019
6022,ABT066,I/O Robot: Error 50: Tube Lost,740,ABT066,08/05/2019
6023,ABT067,I/O Robot: Error 50: Tube Lost,740,ABT067,08/05/2019
6024,ABT068,I/O Robot: Error 50: Tube Lost,740,ABT068,08/05/2019
6025,ABT069,I/O Robot: Error 50: Tube Lost,740,ABT069,08/05/2019
6026,ABT070,I/O Robot: Error 50: Tube Lost,740,ABT070,08/05/2019
6027,ABT073,I/O Robot: Error 50: Tube Lost,740,ABT073,08/05/2019
6028,ABT074,I/O Robot: Error 50: Tube Lost,740,ABT074,08/05/2019
6029,ABT075,I/O Robot: Error 50: Tube Lost,740,ABT075,08/05/2019
6030,ABT077,I/O Robot: Error 50: Tube Lost,740,ABT077,08/05/2019
6031,ABT078,I/O Robot: Error 50: Tube Lost,740,ABT078,08/05/2019
6032,ABT080,I/O Robot: Error 50: Tube Lost,740,ABT080,08/05/2019
6033,ABT081,I/O Robot: Error 50: Tube Lost,740,ABT081,08/05/2019
6034,ABT082,I/O Robot: Error 50: Tube Lost,740,ABT082,08/05/2019
6035,ABT083,I/O Robot: Error 50: Tube Lost,740,ABT083,08/05/2019
6036,ABT084,I/O Robot: Error 50: Tube Lost,740,ABT084,08/05/2019
6037,ABT086,I/O Robot: Error 50: Tube Lost,740,ABT086,08/05/2019
6038,ABT088,I/O Robot: Error 50: Tube Lost,740,ABT088,08/05/2019
6039,ABT089,I/O Robot: Error 50: Tube Lost,740,ABT089,08/05/2019
6040,ABT091,I/O Robot: Error 50: Tube Lost,740,ABT091,08/05/2019
6041,ABT092,I/O Robot: Error 50: Tube Lost,740,ABT092,08/05/2019
6042,ABT093,I/O Robot: Error 50: Tube Lost,740,ABT093,08/05/2019
6043,ABT094,I/O Robot: Error 50: Tube Lost,740,ABT094,08/05/2019
6044,ABT096,I/O Robot: Error 50: Tube Lost,740,ABT096,08/05/2019
6045,ABT097,I/O Robot: Error 50: Tube Lost,740,ABT097,08/05/2019
6046,ABT098,I/O Robot: Error 50: Tube Lost,740,ABT098,08/05/2019
6047,ABT099,I/O Robot: Error 50: Tube Lost,740,ABT099,08/05/2019
6048,ABT100,I/O Robot: Error 50: Tube Lost,740,ABT100,08/05/2019
6049,ABT101,I/O Robot: Error 50: Tube Lost,740,ABT101,08/05/2019
6050,ABT102,I/O Robot: Error 50: Tube Lost,740,ABT102,08/05/2019
6051,ABT104,I/O Robot: Error 50: Tube Lost,740,ABT104,08/05/2019
6052,ABT105,I/O Robot: Error 50: Tube Lost,740,ABT105,08/05/2019
6053,ABT106,I/O Robot: Error 50: Tube Lost,740,ABT10606,08/05/2019
6054,ABT107,I/O Robot: Error 50: Tube Lost,740,ABT107,08/05/2019
6055,ABT108,I/O Robot: Error 50: Tube Lost,740,ABT108,08/05/2019
6056,ABT109,I/O Robot: Error 50: Tube Lost,740,ABT109,08/05/2019
6057,ABT110,I/O Robot: Error 50: Tube Lost,740,ABT110,08/05/2019
6058,ABT111,I/O Robot: Error 50: Tube Lost,740,ABT111,08/05/2019
6059,ABT112,I/O Robot: Error 50: Tube Lost,740,ABT112,08/05/2019
6060,ABT113,I/O Robot: Error 50: Tube Lost,740,ABT113,08/05/2019
6061,ABT114,I/O Robot: Error 50: Tube Lost,740,ABT114,08/05/2019
6062,ABT116,I/O Robot: Error 50: Tube Lost,740,ABT116,08/05/2019
6063,ABT117,I/O Robot: Error 50: Tube Lost,740,ABT117,08/05/2019
6064,ABT118,I/O Robot: Error 50: Tube Lost,740,ABT118,08/05/2019
6065,ABT119,I/O Robot: Error 50: Tube Lost,740,ABT119,08/05/2019
6066,ABT120,I/O Robot: Error 50: Tube Lost,740,ABT120,08/05/2019
6067,ABT121,I/O Robot: Error 50: Tube Lost,740,ABT121,08/05/2019
6068,ABT123,I/O Robot: Error 50: Tube Lost,740,ABT123,08/05/2019
6069,ABT124,I/O Robot: Error 50: Tube Lost,740,ABT124,08/05/2019
6070,ABT125,I/O Robot: Error 50: Tube Lost,740,ABT125,08/05/2019
6071,ABT126,I/O Robot: Error 50: Tube Lost,740,ABT126,08/05/2019
6072,ABT127,I/O Robot: Error 50: Tube Lost,740,ABT127,08/05/2019
6073,ABT128,I/O Robot: Error 50: Tube Lost,740,ABT128,08/05/2019
6074,ABT129,I/O Robot: Error 50: Tube Lost,740,ABT129,08/05/2019
6075,ABT130,I/O Robot: Error 50: Tube Lost,740,ABT130,08/05/2019
6076,ABT131,I/O Robot: Error 50: Tube Lost,740,ABT131,08/05/2019
6077,ABT132,I/O Robot: Error 50: Tube Lost,740,ABT132,08/05/2019
6078,ABT133,I/O Robot: Error 50: Tube Lost,740,ABT133,08/05/2019
6079,ABT134,I/O Robot: Error 50: Tube Lost,740,ABT134,08/05/2019
6080,ABT135,I/O Robot: Error 50: Tube Lost,740,ABT135,08/05/2019
6081,ABT136,I/O Robot: Error 50: Tube Lost,740,ABT136,08/05/2019
6082,ABT137,I/O Robot: Error 50: Tube Lost,740,ABT137,08/05/2019
6083,ABT138,I/O Robot: Error 50: Tube Lost,740,ABT138,08/05/2019
6084,ABT139,I/O Robot: Error 50: Tube Lost,740,ABT139,08/05/2019
6085,ABT140,I/O Robot: Error 50: Tube Lost,740,ABT140,08/05/2019
6086,ABT141,I/O Robot: Error 50: Tube Lost,740,ABT141,08/05/2019
6087,ABT142,I/O Robot: Error 50: Tube Lost,740,ABT142,08/05/2019
6088,ABT143,I/O Robot: Error 50: Tube Lost,740,ABT143,08/05/2019
6089,ABT144,I/O Robot: Error 50: Tube Lost,740,ABT144,08/05/2019
6090,ABT145,I/O Robot: Error 50: Tube Lost,740,ABT145,08/05/2019
6091,ABT146,I/O Robot: Error 50: Tube Lost,740,ABT146,08/05/2019
6092,ABT147,I/O Robot: Error 50: Tube Lost,740,ABT147,08/05/2019
6093,ABT148,I/O Robot: Error 50: Tube Lost,740,ABT148,08/05/2019
6094,ABT149,I/O Robot: Error 50: Tube Lost,740,ABT149,08/05/2019
6095,ABT150,I/O Robot: Error 50: Tube Lost,740,ABT150,08/05/2019
6096,ABT151,I/O Robot: Error 50: Tube Lost,740,ABT151,08/05/2019
6097,ABT152,I/O Robot: Error 50: Tube Lost,740,ABT152,08/05/2019
6098,ABT153,I/O Robot: Error 50: Tube Lost,740,ABT153,08/05/2019
6099,ABT154,I/O Robot: Error 50: Tube Lost,740,ABT154,08/05/2019
6100,ABT155,I/O Robot: Error 50: Tube Lost,740,ABT155,08/05/2019
6101,ABT156,I/O Robot: Error 50: Tube Lost,740,ABT156,08/05/2019
6102,ABT157,I/O Robot: Error 50: Tube Lost,740,ABT157,08/05/2019
6103,ABT158,I/O Robot: Error 50: Tube Lost,740,ABT158,08/05/2019
6104,ABT159,I/O Robot: Error 50: Tube Lost,740,ABT159,08/05/2019
6105,ABT018,I/O Robot: Error 51: Object found in Gripper,740,ABT018,08/05/2019
6106,ABT019,I/O Robot: Error 51: Object found in Gripper,740,ABT019,08/05/2019
6107,ABT023,I/O Robot: Error 51: Object found in Gripper,740,ABT023,08/05/2019
6108,ABT024,I/O Robot: Error 51: Object found in Gripper,740,ABT024,08/05/2019
6109,ABT026,I/O Robot: Error 51: Object found in Gripper,740,ABT026,08/05/2019
6110,ABT027,I/O Robot: Error 51: Object found in Gripper,740,ABT027,08/05/2019
6111,ABT028,I/O Robot: Error 51: Object found in Gripper,740,ABT028,08/05/2019
6112,ABT030,I/O Robot: Error 51: Object found in Gripper,740,ABT030,08/05/2019
6113,ABT034,I/O Robot: Error 51: Object found in Gripper,740,ABT034,08/05/2019
6114,ABT036,I/O Robot: Error 51: Object found in Gripper,740,ABT036,08/05/2019
6115,ABT037,I/O Robot: Error 51: Object found in Gripper,740,ABT037,08/05/2019
6116,ABT041,I/O Robot: Error 51: Object found in Gripper,740,ABT041,08/05/2019
6117,ABT042,I/O Robot: Error 51: Object found in Gripper,740,ABT042,08/05/2019
6118,ABT045,I/O Robot: Error 51: Object found in Gripper,740,ABT045,08/05/2019
6119,ABT047,I/O Robot: Error 51: Object found in Gripper,740,ABT047,08/05/2019
6120,ABT049,I/O Robot: Error 51: Object found in Gripper,740,ABT049,08/05/2019
6121,ABT050,I/O Robot: Error 51: Object found in Gripper,740,ABT050,08/05/2019
6122,ABT051,I/O Robot: Error 51: Object found in Gripper,740,ABT051,08/05/2019
6123,ABT054,I/O Robot: Error 51: Object found in Gripper,740,ABT054,08/05/2019
6124,ABT058,I/O Robot: Error 51: Object found in Gripper,740,ABT058,08/05/2019
6125,ABT059,I/O Robot: Error 51: Object found in Gripper,740,ABT059,08/05/2019
6126,ABT060,I/O Robot: Error 51: Object found in Gripper,740,ABT060,08/05/2019
6127,ABT061,I/O Robot: Error 51: Object found in Gripper,740,ABT061,08/05/2019
6128,ABT062,I/O Robot: Error 51: Object found in Gripper,740,ABT062,08/05/2019
6129,ABT063,I/O Robot: Error 51: Object found in Gripper,740,ABT063,08/05/2019
6130,ABT065,I/O Robot: Error 51: Object found in Gripper,740,ABT065,08/05/2019
6131,ABT066,I/O Robot: Error 51: Object found in Gripper,740,ABT066,08/05/2019
6132,ABT067,I/O Robot: Error 51: Object found in Gripper,740,ABT067,08/05/2019
6133,ABT068,I/O Robot: Error 51: Object found in Gripper,740,ABT068,08/05/2019
6134,ABT069,I/O Robot: Error 51: Object found in Gripper,740,ABT069,08/05/2019
6135,ABT070,I/O Robot: Error 51: Object found in Gripper,740,ABT070,08/05/2019
6136,ABT073,I/O Robot: Error 51: Object found in Gripper,740,ABT073,08/05/2019
6137,ABT074,I/O Robot: Error 51: Object found in Gripper,740,ABT074,08/05/2019
6138,ABT075,I/O Robot: Error 51: Object found in Gripper,740,ABT075,08/05/2019
6139,ABT077,I/O Robot: Error 51: Object found in Gripper,740,ABT077,08/05/2019
6140,ABT078,I/O Robot: Error 51: Object found in Gripper,740,ABT078,08/05/2019
6141,ABT080,I/O Robot: Error 51: Object found in Gripper,740,ABT080,08/05/2019
6142,ABT081,I/O Robot: Error 51: Object found in Gripper,740,ABT081,08/05/2019
6143,ABT082,I/O Robot: Error 51: Object found in Gripper,740,ABT082,08/05/2019
6144,ABT083,I/O Robot: Error 51: Object found in Gripper,740,ABT083,08/05/2019
6145,ABT084,I/O Robot: Error 51: Object found in Gripper,740,ABT084,08/05/2019
6146,ABT086,I/O Robot: Error 51: Object found in Gripper,740,ABT086,08/05/2019
6147,ABT088,I/O Robot: Error 51: Object found in Gripper,740,ABT088,08/05/2019
6148,ABT089,I/O Robot: Error 51: Object found in Gripper,740,ABT089,08/05/2019
6149,ABT091,I/O Robot: Error 51: Object found in Gripper,740,ABT091,08/05/2019
6150,ABT092,I/O Robot: Error 51: Object found in Gripper,740,ABT092,08/05/2019
6151,ABT093,I/O Robot: Error 51: Object found in Gripper,740,ABT093,08/05/2019
6152,ABT094,I/O Robot: Error 51: Object found in Gripper,740,ABT094,08/05/2019
6153,ABT096,I/O Robot: Error 51: Object found in Gripper,740,ABT096,08/05/2019
6154,ABT097,I/O Robot: Error 51: Object found in Gripper,740,ABT097,08/05/2019
6155,ABT098,I/O Robot: Error 51: Object found in Gripper,740,ABT098,08/05/2019
6156,ABT099,I/O Robot: Error 51: Object found in Gripper,740,ABT099,08/05/2019
6157,ABT100,I/O Robot: Error 51: Object found in Gripper,740,ABT100,08/05/2019
6158,ABT101,I/O Robot: Error 51: Object found in Gripper,740,ABT101,08/05/2019
6159,ABT102,I/O Robot: Error 51: Object found in Gripper,740,ABT102,08/05/2019
6160,ABT104,I/O Robot: Error 51: Object found in Gripper,740,ABT104,08/05/2019
6161,ABT105,I/O Robot: Error 51: Object found in Gripper,740,ABT105,08/05/2019
6162,ABT106,I/O Robot: Error 51: Object found in Gripper,740,ABT10606,08/05/2019
6163,ABT107,I/O Robot: Error 51: Object found in Gripper,740,ABT107,08/05/2019
6164,ABT108,I/O Robot: Error 51: Object found in Gripper,740,ABT108,08/05/2019
6165,ABT109,I/O Robot: Error 51: Object found in Gripper,740,ABT109,08/05/2019
6166,ABT110,I/O Robot: Error 51: Object found in Gripper,740,ABT110,08/05/2019
6167,ABT111,I/O Robot: Error 51: Object found in Gripper,740,ABT111,08/05/2019
6168,ABT112,I/O Robot: Error 51: Object found in Gripper,740,ABT112,08/05/2019
6169,ABT113,I/O Robot: Error 51: Object found in Gripper,740,ABT113,08/05/2019
6170,ABT114,I/O Robot: Error 51: Object found in Gripper,740,ABT114,08/05/2019
6171,ABT116,I/O Robot: Error 51: Object found in Gripper,740,ABT116,08/05/2019
6172,ABT117,I/O Robot: Error 51: Object found in Gripper,740,ABT117,08/05/2019
6173,ABT118,I/O Robot: Error 51: Object found in Gripper,740,ABT118,08/05/2019
6174,ABT119,I/O Robot: Error 51: Object found in Gripper,740,ABT119,08/05/2019
6175,ABT120,I/O Robot: Error 51: Object found in Gripper,740,ABT120,08/05/2019
6176,ABT121,I/O Robot: Error 51: Object found in Gripper,740,ABT121,08/05/2019
6177,ABT123,I/O Robot: Error 51: Object found in Gripper,740,ABT123,08/05/2019
6178,ABT124,I/O Robot: Error 51: Object found in Gripper,740,ABT124,08/05/2019
6179,ABT125,I/O Robot: Error 51: Object found in Gripper,740,ABT125,08/05/2019
6180,ABT126,I/O Robot: Error 51: Object found in Gripper,740,ABT126,08/05/2019
6181,ABT127,I/O Robot: Error 51: Object found in Gripper,740,ABT127,08/05/2019
6182,ABT128,I/O Robot: Error 51: Object found in Gripper,740,ABT128,08/05/2019
6183,ABT129,I/O Robot: Error 51: Object found in Gripper,740,ABT129,08/05/2019
6184,ABT130,I/O Robot: Error 51: Object found in Gripper,740,ABT130,08/05/2019
6185,ABT131,I/O Robot: Error 51: Object found in Gripper,740,ABT131,08/05/2019
6186,ABT132,I/O Robot: Error 51: Object found in Gripper,740,ABT132,08/05/2019
6187,ABT133,I/O Robot: Error 51: Object found in Gripper,740,ABT133,08/05/2019
6188,ABT134,I/O Robot: Error 51: Object found in Gripper,740,ABT134,08/05/2019
6189,ABT135,I/O Robot: Error 51: Object found in Gripper,740,ABT135,08/05/2019
6190,ABT136,I/O Robot: Error 51: Object found in Gripper,740,ABT136,08/05/2019
6191,ABT137,I/O Robot: Error 51: Object found in Gripper,740,ABT137,08/05/2019
6192,ABT138,I/O Robot: Error 51: Object found in Gripper,740,ABT138,08/05/2019
6193,ABT139,I/O Robot: Error 51: Object found in Gripper,740,ABT139,08/05/2019
6194,ABT140,I/O Robot: Error 51: Object found in Gripper,740,ABT140,08/05/2019
6195,ABT141,I/O Robot: Error 51: Object found in Gripper,740,ABT141,08/05/2019
6196,ABT142,I/O Robot: Error 51: Object found in Gripper,740,ABT142,08/05/2019
6197,ABT143,I/O Robot: Error 51: Object found in Gripper,740,ABT143,08/05/2019
6198,ABT144,I/O Robot: Error 51: Object found in Gripper,740,ABT144,08/05/2019
6199,ABT145,I/O Robot: Error 51: Object found in Gripper,740,ABT145,08/05/2019
6200,ABT146,I/O Robot: Error 51: Object found in Gripper,740,ABT146,08/05/2019
6201,ABT147,I/O Robot: Error 51: Object found in Gripper,740,ABT147,08/05/2019
6202,ABT148,I/O Robot: Error 51: Object found in Gripper,740,ABT148,08/05/2019
6203,ABT149,I/O Robot: Error 51: Object found in Gripper,740,ABT149,08/05/2019
6204,ABT150,I/O Robot: Error 51: Object found in Gripper,740,ABT150,08/05/2019
6205,ABT151,I/O Robot: Error 51: Object found in Gripper,740,ABT151,08/05/2019
6206,ABT152,I/O Robot: Error 51: Object found in Gripper,740,ABT152,08/05/2019
6207,ABT153,I/O Robot: Error 51: Object found in Gripper,740,ABT153,08/05/2019
6208,ABT154,I/O Robot: Error 51: Object found in Gripper,740,ABT154,08/05/2019
6209,ABT155,I/O Robot: Error 51: Object found in Gripper,740,ABT155,08/05/2019
6210,ABT156,I/O Robot: Error 51: Object found in Gripper,740,ABT156,08/05/2019
6211,ABT157,I/O Robot: Error 51: Object found in Gripper,740,ABT157,08/05/2019
6212,ABT158,I/O Robot: Error 51: Object found in Gripper,740,ABT158,08/05/2019
6213,ABT159,I/O Robot: Error 51: Object found in Gripper,740,ABT159,08/05/2019
6214,ABT018,Overdue Carrier - Centrifuge 2 Gate A,740,ABT018,08/05/2019
6215,ABT019,Overdue Carrier - Centrifuge 2 Gate A,740,ABT019,08/05/2019
6216,ABT023,Overdue Carrier - Centrifuge 2 Gate A,740,ABT023,08/05/2019
6217,ABT024,Overdue Carrier - Centrifuge 2 Gate A,740,ABT024,08/05/2019
6218,ABT026,Overdue Carrier - Centrifuge 2 Gate A,740,ABT026,08/05/2019
6219,ABT027,Overdue Carrier - Centrifuge 2 Gate A,740,ABT027,08/05/2019
6220,ABT028,Overdue Carrier - Centrifuge 2 Gate A,740,ABT028,08/05/2019
6221,ABT030,Overdue Carrier - Centrifuge 2 Gate A,740,ABT030,08/05/2019
6222,ABT034,Overdue Carrier - Centrifuge 2 Gate A,740,ABT034,08/05/2019
6223,ABT036,Overdue Carrier - Centrifuge 2 Gate A,740,ABT036,08/05/2019
6224,ABT037,Overdue Carrier - Centrifuge 2 Gate A,740,ABT037,08/05/2019
6225,ABT041,Overdue Carrier - Centrifuge 2 Gate A,740,ABT041,08/05/2019
6226,ABT042,Overdue Carrier - Centrifuge 2 Gate A,740,ABT042,08/05/2019
6227,ABT045,Overdue Carrier - Centrifuge 2 Gate A,740,ABT045,08/05/2019
6228,ABT047,Overdue Carrier - Centrifuge 2 Gate A,740,ABT047,08/05/2019
6229,ABT049,Overdue Carrier - Centrifuge 2 Gate A,740,ABT049,08/05/2019
6230,ABT050,Overdue Carrier - Centrifuge 2 Gate A,740,ABT050,08/05/2019
6231,ABT051,Overdue Carrier - Centrifuge 2 Gate A,740,ABT051,08/05/2019
6232,ABT054,Overdue Carrier - Centrifuge 2 Gate A,740,ABT054,08/05/2019
6233,ABT058,Overdue Carrier - Centrifuge 2 Gate A,740,ABT058,08/05/2019
6234,ABT059,Overdue Carrier - Centrifuge 2 Gate A,740,ABT059,08/05/2019
6235,ABT060,Overdue Carrier - Centrifuge 2 Gate A,740,ABT060,08/05/2019
6236,ABT061,Overdue Carrier - Centrifuge 2 Gate A,740,ABT061,08/05/2019
6237,ABT062,Overdue Carrier - Centrifuge 2 Gate A,740,ABT062,08/05/2019
6238,ABT063,Overdue Carrier - Centrifuge 2 Gate A,740,ABT063,08/05/2019
6239,ABT065,Overdue Carrier - Centrifuge 2 Gate A,740,ABT065,08/05/2019
6240,ABT066,Overdue Carrier - Centrifuge 2 Gate A,740,ABT066,08/05/2019
6241,ABT067,Overdue Carrier - Centrifuge 2 Gate A,740,ABT067,08/05/2019
6242,ABT068,Overdue Carrier - Centrifuge 2 Gate A,740,ABT068,08/05/2019
6243,ABT069,Overdue Carrier - Centrifuge 2 Gate A,740,ABT069,08/05/2019
6244,ABT070,Overdue Carrier - Centrifuge 2 Gate A,740,ABT070,08/05/2019
6245,ABT073,Overdue Carrier - Centrifuge 2 Gate A,740,ABT073,08/05/2019
6246,ABT074,Overdue Carrier - Centrifuge 2 Gate A,740,ABT074,08/05/2019
6247,ABT075,Overdue Carrier - Centrifuge 2 Gate A,740,ABT075,08/05/2019
6248,ABT077,Overdue Carrier - Centrifuge 2 Gate A,740,ABT077,08/05/2019
6249,ABT078,Overdue Carrier - Centrifuge 2 Gate A,740,ABT078,08/05/2019
6250,ABT080,Overdue Carrier - Centrifuge 2 Gate A,740,ABT080,08/05/2019
6251,ABT081,Overdue Carrier - Centrifuge 2 Gate A,740,ABT081,08/05/2019
6252,ABT082,Overdue Carrier - Centrifuge 2 Gate A,740,ABT082,08/05/2019
6253,ABT083,Overdue Carrier - Centrifuge 2 Gate A,740,ABT083,08/05/2019
6254,ABT084,Overdue Carrier - Centrifuge 2 Gate A,740,ABT084,08/05/2019
6255,ABT086,Overdue Carrier - Centrifuge 2 Gate A,740,ABT086,08/05/2019
6256,ABT088,Overdue Carrier - Centrifuge 2 Gate A,740,ABT088,08/05/2019
6257,ABT089,Overdue Carrier - Centrifuge 2 Gate A,740,ABT089,08/05/2019
6258,ABT091,Overdue Carrier - Centrifuge 2 Gate A,740,ABT091,08/05/2019
6259,ABT092,Overdue Carrier - Centrifuge 2 Gate A,740,ABT092,08/05/2019
6260,ABT093,Overdue Carrier - Centrifuge 2 Gate A,740,ABT093,08/05/2019
6261,ABT094,Overdue Carrier - Centrifuge 2 Gate A,740,ABT094,08/05/2019
6262,ABT096,Overdue Carrier - Centrifuge 2 Gate A,740,ABT096,08/05/2019
6263,ABT097,Overdue Carrier - Centrifuge 2 Gate A,740,ABT097,08/05/2019
6264,ABT098,Overdue Carrier - Centrifuge 2 Gate A,740,ABT098,08/05/2019
6265,ABT099,Overdue Carrier - Centrifuge 2 Gate A,740,ABT099,08/05/2019
6266,ABT100,Overdue Carrier - Centrifuge 2 Gate A,740,ABT100,08/05/2019
6267,ABT101,Overdue Carrier - Centrifuge 2 Gate A,740,ABT101,08/05/2019
6268,ABT102,Overdue Carrier - Centrifuge 2 Gate A,740,ABT102,08/05/2019
6269,ABT104,Overdue Carrier - Centrifuge 2 Gate A,740,ABT104,08/05/2019
6270,ABT105,Overdue Carrier - Centrifuge 2 Gate A,740,ABT105,08/05/2019
6271,ABT106,Overdue Carrier - Centrifuge 2 Gate A,740,ABT10606,08/05/2019
6272,ABT107,Overdue Carrier - Centrifuge 2 Gate A,740,ABT107,08/05/2019
6273,ABT108,Overdue Carrier - Centrifuge 2 Gate A,740,ABT108,08/05/2019
6274,ABT109,Overdue Carrier - Centrifuge 2 Gate A,740,ABT109,08/05/2019
6275,ABT110,Overdue Carrier - Centrifuge 2 Gate A,740,ABT110,08/05/2019
6276,ABT111,Overdue Carrier - Centrifuge 2 Gate A,740,ABT111,08/05/2019
6277,ABT112,Overdue Carrier - Centrifuge 2 Gate A,740,ABT112,08/05/2019
6278,ABT113,Overdue Carrier - Centrifuge 2 Gate A,740,ABT113,08/05/2019
6279,ABT114,Overdue Carrier - Centrifuge 2 Gate A,740,ABT114,08/05/2019
6280,ABT116,Overdue Carrier - Centrifuge 2 Gate A,740,ABT116,08/05/2019
6281,ABT117,Overdue Carrier - Centrifuge 2 Gate A,740,ABT117,08/05/2019
6282,ABT118,Overdue Carrier - Centrifuge 2 Gate A,740,ABT118,08/05/2019
6283,ABT119,Overdue Carrier - Centrifuge 2 Gate A,740,ABT119,08/05/2019
6284,ABT120,Overdue Carrier - Centrifuge 2 Gate A,740,ABT120,08/05/2019
6285,ABT121,Overdue Carrier - Centrifuge 2 Gate A,740,ABT121,08/05/2019
6286,ABT123,Overdue Carrier - Centrifuge 2 Gate A,740,ABT123,08/05/2019
6287,ABT124,Overdue Carrier - Centrifuge 2 Gate A,740,ABT124,08/05/2019
6288,ABT125,Overdue Carrier - Centrifuge 2 Gate A,740,ABT125,08/05/2019
6289,ABT126,Overdue Carrier - Centrifuge 2 Gate A,740,ABT126,08/05/2019
6290,ABT127,Overdue Carrier - Centrifuge 2 Gate A,740,ABT127,08/05/2019
6291,ABT128,Overdue Carrier - Centrifuge 2 Gate A,740,ABT128,08/05/2019
6292,ABT129,Overdue Carrier - Centrifuge 2 Gate A,740,ABT129,08/05/2019
6293,ABT130,Overdue Carrier - Centrifuge 2 Gate A,740,ABT130,08/05/2019
