PRODUCT_FAMILY,RUN_DATE,BATCH_NUM,PROCESSID,PHM_ALGORITHM_DEFINITIONS_SK,PHM_THRESHOLDS_SK,DEVICE_ID,MODULE_SN,NODETYPE,ERRORCODE,NODEID,INSTANCEID,FLAG_DATE,TESTCOUNT,ERRORCOUNT,ERRORPCT,MAX_DATE_VALUE,COMPLETION_DT_MS,CREATED_BY,DATE_CREATED,UNIX_ID,PL
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S02","ISR","069E","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:56 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S01","ISR","069E","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S01","ISR","069E","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S01","ISR","069E","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S01","ISR","069E","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S01","ISR","069E","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S03","ISR","069E","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S03","ISR","069E","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S03","ISR","069E","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S03","ISR","069E","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"210400","ACP275i2S03","ISR","069E","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:57 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S02","ISR","069E","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S02","ISR","069E","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S02","ISR","069E","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S01","ISR","069E","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S01","ISR","069E","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S01","ISR","069E","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"160872","ACP033i2S01","ISR","069E","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"160872","ACP033i2S01","ISR","069E","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"160872","ACP033i2S01","ISR","069E","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S03","ISR","069E","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S03","ISR","069E","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,226,"209589","ACP175i2S03","ISR","069E","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:58 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S02","ISR","049E","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S02","ISR","049E","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S02","ISR","049E","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S02","ISR","049E","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S02","ISR","049E","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S01","ISR","049E","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S01","ISR","049E","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S01","ISR","049E","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S01","ISR","049E","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S01","ISR","049E","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:59 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S03","ISR","049E","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S03","ISR","049E","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S03","ISR","049E","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S03","ISR","049E","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"210400","ACP275i2S03","ISR","049E","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S02","ISR","049E","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S02","ISR","049E","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S02","ISR","049E","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S01","ISR","049E","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S01","ISR","049E","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S01","ISR","049E","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"160872","ACP033i2S01","ISR","049E","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"160872","ACP033i2S01","ISR","049E","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"160872","ACP033i2S01","ISR","049E","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:00 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S03","ISR","049E","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S03","ISR","049E","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,220,"209589","ACP175i2S03","ISR","049E","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S02","ISR","0E9E","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S02","ISR","0E9E","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S02","ISR","0E9E","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S02","ISR","0E9E","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S02","ISR","0E9E","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:01 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S01","ISR","0E9E","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S01","ISR","0E9E","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S01","ISR","0E9E","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S01","ISR","0E9E","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S01","ISR","0E9E","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S03","ISR","0E9E","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S03","ISR","0E9E","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S03","ISR","0E9E","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S03","ISR","0E9E","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"210400","ACP275i2S03","ISR","0E9E","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:02 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S02","ISR","0E9E","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S02","ISR","0E9E","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S02","ISR","0E9E","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S01","ISR","0E9E","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S01","ISR","0E9E","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S01","ISR","0E9E","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"160872","ACP033i2S01","ISR","0E9E","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"160872","ACP033i2S01","ISR","0E9E","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"160872","ACP033i2S01","ISR","0E9E","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S03","ISR","0E9E","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S03","ISR","0E9E","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,233,"209589","ACP175i2S03","ISR","0E9E","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S02","ISR","069D","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S02","ISR","069D","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S02","ISR","069D","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S02","ISR","069D","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S02","ISR","069D","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:03 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S01","ISR","069D","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S01","ISR","069D","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S01","ISR","069D","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S01","ISR","069D","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S01","ISR","069D","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S03","ISR","069D","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S03","ISR","069D","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S03","ISR","069D","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S03","ISR","069D","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"210400","ACP275i2S03","ISR","069D","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:04 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S02","ISR","069D","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S02","ISR","069D","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S02","ISR","069D","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S01","ISR","069D","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S01","ISR","069D","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S01","ISR","069D","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"160872","ACP033i2S01","ISR","069D","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"160872","ACP033i2S01","ISR","069D","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"160872","ACP033i2S01","ISR","069D","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S03","ISR","069D","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S03","ISR","069D","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,239,"209589","ACP175i2S03","ISR","069D","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S02","ISR","049D","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S02","ISR","049D","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S02","ISR","049D","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S02","ISR","049D","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S02","ISR","049D","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:05 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S01","ISR","049D","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S01","ISR","049D","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S01","ISR","049D","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S01","ISR","049D","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S01","ISR","049D","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S03","ISR","049D","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S03","ISR","049D","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S03","ISR","049D","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S03","ISR","049D","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
